transaction_id,customer_id,date,amount,transaction_type,merchant,category,channel,recurring,description
txn_cust_008_0071,cust_008,2025-11-07,334.63,debit,Auto,Transport,Debit Card,False,Transport payment - Auto
txn_cust_008_0072,cust_008,2025-11-23,344.04,debit,Auto,Transport,Debit Card,False,Transport payment - Auto
txn_cust_008_0073,cust_008,2025-11-21,364.33,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_008_0074,cust_008,2025-11-16,236.84,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0075,cust_008,2025-11-21,227.93,debit,Apollo Pharmacy,Healthcare,NEFT,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0076,cust_008,2025-11-05,138.12,debit,Apollo Pharmacy,Healthcare,Debit Card,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0077,cust_008,2025-11-06,802.85,debit,Meesho,Shopping,Cash,False,Shopping payment - Meesho
txn_cust_008_0078,cust_008,2025-11-15,451.66,debit,Amazon,Shopping,Cash,False,Shopping payment - Amazon
txn_cust_008_0079,cust_008,2025-11-22,517.71,debit,Amazon,Shopping,NEFT,False,Shopping payment - Amazon
txn_cust_008_0080,cust_008,2025-11-28,284.45,debit,Spotify,Entertainment,UPI,False,Entertainment payment - Spotify
txn_cust_008_0081,cust_008,2025-11-29,362.46,debit,Spotify,Entertainment,UPI,False,Entertainment payment - Spotify
txn_cust_008_0082,cust_008,2025-11-14,6999.34,debit,SBI Education Loan EMI,EMI,Cash,True,EMI payment - SBI Education Loan EMI
txn_cust_008_0083,cust_008,2025-11-23,3019.09,debit,Kerala Post RD,Savings,Cash,True,Savings payment - Kerala Post RD
txn_cust_008_0084,cust_008,2025-11-04,482.66,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_008_0085,cust_008,2025-11-11,269.55,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_008_0086,cust_008,2025-11-26,417.32,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_008_0087,cust_008,2025-12-05,36000.0,credit,Beautician Salary,Salary,NEFT,True,Salary credit Dec 2025
txn_cust_008_0088,cust_008,2025-12-18,8000.82,debit,Landlord Transfer,Rent,UPI,True,Rent payment - Landlord Transfer
txn_cust_008_0089,cust_008,2025-12-13,3943.84,debit,Reliance Fresh,Groceries,Cash,True,Groceries payment - Reliance Fresh
txn_cust_008_0090,cust_008,2025-12-19,1848.75,debit,KSEB,Utilities,Cash,True,Utilities payment - KSEB
txn_cust_008_0091,cust_008,2025-12-09,974.39,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_008_0092,cust_008,2025-12-10,100.0,debit,Apollo Pharmacy,Healthcare,UPI,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0093,cust_008,2025-12-26,100.0,debit,Apollo Pharmacy,Healthcare,NEFT,False,Healthcare payment - Apollo Pharmacy
txn_cust_008_0094,cust_008,2025-12-20,905.48,debit,Meesho,Shopping,Cash,False,Shopping payment - Meesho
txn_cust_008_0095,cust_008,2025-12-08,721.83,debit,Amazon,Shopping,UPI,False,Shopping payment - Amazon
txn_cust_008_0096,cust_008,2025-12-20,761.28,debit,Meesho,Shopping,Debit Card,False,Shopping payment - Meesho
txn_cust_008_0097,cust_008,2025-12-24,142.78,debit,Spotify,Entertainment,Debit Card,False,Entertainment payment - Spotify
txn_cust_008_0098,cust_008,2025-12-20,185.78,debit,Spotify,Entertainment,UPI,False,Entertainment payment - Spotify
txn_cust_008_0099,cust_008,2025-12-15,273.11,debit,Hotstar,Entertainment,Debit Card,False,Entertainment payment - Hotstar
txn_cust_008_0100,cust_008,2025-12-29,7001.25,debit,SBI Education Loan EMI,EMI,NEFT,True,EMI payment - SBI Education Loan EMI
txn_cust_008_0101,cust_008,2025-12-28,3000.96,debit,Kerala Post RD,Savings,Cash,True,Savings payment - Kerala Post RD
txn_cust_008_0102,cust_008,2025-12-06,915.3,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_008_0103,cust_008,2025-12-27,543.9,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_009_0001,cust_009,2025-07-08,28000.0,credit,Shopkeeper Salary,Salary,NEFT,True,Salary credit Jul 2025
txn_cust_009_0002,cust_009,2025-07-28,5167.95,debit,Wholesale Market,Groceries,Debit Card,True,Groceries payment - Wholesale Market
txn_cust_009_0003,cust_009,2025-07-23,1066.82,debit,KESCO,Utilities,UPI,True,Utilities payment - KESCO
txn_cust_009_0004,cust_009,2025-07-19,365.83,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_009_0005,cust_009,2025-07-18,361.84,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_009_0006,cust_009,2025-07-13,236.75,debit,Bus,Transport,Debit Card,False,Transport payment - Bus
txn_cust_009_0007,cust_009,2025-08-01,173.54,debit,Govt Hospital,Healthcare,Debit Card,False,Healthcare payment - Govt Hospital
txn_cust_009_0008,cust_009,2025-07-26,261.26,debit,Govt Hospital,Healthcare,UPI,False,Healthcare payment - Govt Hospital
txn_cust_009_0009,cust_009,2025-07-05,564.69,debit,Amazon,Shopping,NEFT,False,Shopping payment - Amazon
txn_cust_009_0010,cust_009,2025-07-19,100.0,debit,YouTube,Entertainment,Cash,False,Entertainment payment - YouTube
txn_cust_009_0011,cust_009,2025-07-09,245.08,debit,YouTube,Entertainment,NEFT,False,Entertainment payment - YouTube
txn_cust_009_0012,cust_009,2025-07-07,2229.74,debit,Google Pay,UPI Transfer,Debit Card,False,UPI Transfer payment - Google Pay
txn_cust_009_0013,cust_009,2025-07-25,2142.08,debit,PhonePe,UPI Transfer,UPI,False,UPI Transfer payment - PhonePe
txn_cust_009_0014,cust_009,2025-07-17,2219.49,debit,Post Office RD,Savings,NEFT,True,Savings payment - Post Office RD
txn_cust_009_0015,cust_009,2025-08-06,28000.0,credit,Shopkeeper Salary,Salary,NEFT,True,Salary credit Aug 2025
txn_cust_009_0016,cust_009,2025-08-04,4476.34,debit,Local Supplier,Groceries,Cash,True,Groceries payment - Local Supplier
txn_cust_009_0017,cust_009,2025-08-06,1012.19,debit,KESCO,Utilities,NEFT,True,Utilities payment - KESCO
txn_cust_009_0018,cust_009,2025-08-26,327.52,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_009_0019,cust_009,2025-08-31,320.97,debit,Bus,Transport,NEFT,False,Transport payment - Bus
txn_cust_009_0020,cust_009,2025-08-06,261.93,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_009_0021,cust_009,2025-08-15,325.18,debit,Govt Hospital,Healthcare,NEFT,False,Healthcare payment - Govt Hospital
txn_cust_009_0022,cust_009,2025-08-31,100.0,debit,Govt Hospital,Healthcare,NEFT,False,Healthcare payment - Govt Hospital
txn_cust_009_0023,cust_009,2025-08-20,2361.88,debit,Amazon,Shopping,NEFT,False,Shopping payment - Amazon
txn_cust_009_0024,cust_009,2025-08-27,158.89,debit,YouTube,Entertainment,Cash,False,Entertainment payment - YouTube
txn_cust_009_0025,cust_009,2025-08-23,255.7,debit,YouTube,Entertainment,NEFT,False,Entertainment payment - YouTube
txn_cust_009_0026,cust_009,2025-08-07,3437.34,debit,Google Pay,UPI Transfer,Debit Card,False,UPI Transfer payment - Google Pay
txn_cust_009_0027,cust_009,2025-08-17,1900.32,debit,Post Office RD,Savings,NEFT,True,Savings payment - Post Office RD
txn_cust_009_0028,cust_009,2025-09-03,28000.0,credit,Shopkeeper Salary,Salary,NEFT,True,Salary credit Sep 2025
txn_cust_009_0029,cust_009,2025-09-20,4957.55,debit,Wholesale Market,Groceries,UPI,True,Groceries payment - Wholesale Market
txn_cust_009_0030,cust_009,2025-09-30,1524.06,debit,Jio,Utilities,NEFT,True,Utilities payment - Jio
txn_cust_009_0031,cust_009,2025-09-15,282.72,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_009_0032,cust_009,2025-09-28,293.09,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_009_0033,cust_009,2025-09-23,277.34,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_009_0034,cust_009,2025-09-13,422.03,debit,Govt Hospital,Healthcare,Cash,False,Healthcare payment - Govt Hospital
txn_cust_009_0035,cust_009,2025-09-14,507.85,debit,Govt Hospital,Healthcare,Cash,False,Healthcare payment - Govt Hospital
txn_cust_009_0036,cust_009,2025-09-03,803.79,debit,Amazon,Shopping,UPI,False,Shopping payment - Amazon
txn_cust_009_0037,cust_009,2025-09-28,248.31,debit,YouTube,Entertainment,Debit Card,False,Entertainment payment - YouTube
txn_cust_009_0038,cust_009,2025-09-23,420.99,debit,YouTube,Entertainment,Cash,False,Entertainment payment - YouTube
txn_cust_009_0039,cust_009,2025-09-20,610.27,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_009_0040,cust_009,2025-09-05,1274.72,debit,Google Pay,UPI Transfer,UPI,False,UPI Transfer payment - Google Pay
txn_cust_009_0041,cust_009,2025-09-28,775.89,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_009_0042,cust_009,2025-09-15,1985.65,debit,Post Office RD,Savings,Debit Card,True,Savings payment - Post Office RD
txn_cust_009_0043,cust_009,2025-10-05,28000.0,credit,Shopkeeper Salary,Salary,NEFT,True,Salary credit Oct 2025
txn_cust_009_0044,cust_009,2025-10-04,4854.12,debit,Local Supplier,Groceries,UPI,True,Groceries payment - Local Supplier
txn_cust_009_0045,cust_009,2025-10-16,823.83,debit,KESCO,Utilities,Cash,True,Utilities payment - KESCO
txn_cust_009_0046,cust_009,2025-10-26,266.65,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_009_0047,cust_009,2025-10-03,278.99,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_009_0048,cust_009,2025-10-19,460.78,debit,Bus,Transport,NEFT,False,Transport payment - Bus
txn_cust_009_0049,cust_009,2025-10-07,829.84,debit,Govt Hospital,Healthcare,UPI,False,Healthcare payment - Govt Hospital
txn_cust_009_0050,cust_009,2025-10-28,308.19,debit,Govt Hospital,Healthcare,Debit Card,False,Healthcare payment - Govt Hospital
txn_cust_009_0051,cust_009,2025-10-05,443.56,debit,Meesho,Shopping,UPI,False,Shopping payment - Meesho
txn_cust_009_0052,cust_009,2025-10-04,221.07,debit,Meesho,Shopping,NEFT,False,Shopping payment - Meesho
txn_cust_009_0053,cust_009,2025-10-14,506.75,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_009_0054,cust_009,2025-10-06,635.8,debit,YouTube,Entertainment,UPI,False,Entertainment payment - YouTube
txn_cust_009_0055,cust_009,2025-10-30,2076.75,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_009_0056,cust_009,2025-10-07,2273.57,debit,Post Office RD,Savings,UPI,True,Savings payment - Post Office RD
txn_cust_009_0057,cust_009,2025-11-05,28000.0,credit,Shopkeeper Salary,Salary,NEFT,True,Salary credit Nov 2025
txn_cust_009_0058,cust_009,2025-11-27,5162.63,debit,Wholesale Market,Groceries,NEFT,True,Groceries payment - Wholesale Market
txn_cust_009_0059,cust_009,2025-11-25,1264.28,debit,Jio,Utilities,Debit Card,True,Utilities payment - Jio
txn_cust_009_0060,cust_009,2025-11-20,1280.13,debit,Bus,Transport,UPI,False,Transport payment - Bus
txn_cust_009_0061,cust_009,2025-11-09,174.6,debit,Govt Hospital,Healthcare,Cash,False,Healthcare payment - Govt Hospital
txn_cust_009_0062,cust_009,2025-11-04,151.41,debit,Govt Hospital,Healthcare,Debit Card,False,Healthcare payment - Govt Hospital
txn_cust_009_0063,cust_009,2025-11-04,221.18,debit,Govt Hospital,Healthcare,UPI,False,Healthcare payment - Govt Hospital
txn_cust_009_0064,cust_009,2025-11-08,451.37,debit,Meesho,Shopping,Debit Card,False,Shopping payment - Meesho
txn_cust_009_0065,cust_009,2025-11-13,732.92,debit,Meesho,Shopping,NEFT,False,Shopping payment - Meesho
txn_cust_009_0066,cust_009,2025-11-19,100.0,debit,YouTube,Entertainment,NEFT,False,Entertainment payment - YouTube
txn_cust_009_0067,cust_009,2025-11-09,201.77,debit,YouTube,Entertainment,UPI,False,Entertainment payment - YouTube
txn_cust_009_0068,cust_009,2025-11-12,136.08,debit,YouTube,Entertainment,Cash,False,Entertainment payment - YouTube
txn_cust_009_0069,cust_009,2025-11-18,977.72,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_009_0070,cust_009,2025-11-17,845.42,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_009_0071,cust_009,2025-11-09,964.85,debit,Google Pay,UPI Transfer,Debit Card,False,UPI Transfer payment - Google Pay
txn_cust_009_0072,cust_009,2025-11-16,1871.26,debit,Post Office RD,Savings,UPI,True,Savings payment - Post Office RD
txn_cust_009_0073,cust_009,2025-12-05,28000.0,credit,Shopkeeper Salary,Salary,NEFT,True,Salary credit Dec 2025
txn_cust_009_0074,cust_009,2025-12-04,5742.52,debit,Local Supplier,Groceries,Cash,True,Groceries payment - Local Supplier
txn_cust_009_0075,cust_009,2025-12-23,1813.27,debit,KESCO,Utilities,NEFT,True,Utilities payment - KESCO
txn_cust_009_0076,cust_009,2025-12-27,491.0,debit,Bus,Transport,Debit Card,False,Transport payment - Bus
txn_cust_009_0077,cust_009,2025-12-12,630.17,debit,Bus,Transport,Debit Card,False,Transport payment - Bus
txn_cust_009_0078,cust_009,2025-12-26,900.17,debit,Govt Hospital,Healthcare,NEFT,False,Healthcare payment - Govt Hospital
txn_cust_009_0079,cust_009,2025-12-07,1713.09,debit,Meesho,Shopping,Cash,False,Shopping payment - Meesho
txn_cust_009_0080,cust_009,2025-12-26,100.0,debit,YouTube,Entertainment,Cash,False,Entertainment payment - YouTube
txn_cust_009_0081,cust_009,2025-12-11,268.67,debit,YouTube,Entertainment,Debit Card,False,Entertainment payment - YouTube
txn_cust_009_0082,cust_009,2025-12-11,4530.37,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_009_0083,cust_009,2025-12-28,2293.07,debit,Post Office RD,Savings,NEFT,True,Savings payment - Post Office RD
txn_cust_010_0001,cust_010,2025-07-04,62000.0,credit,Government Employee Salary,Salary,NEFT,True,Salary credit Jul 2025
txn_cust_010_0002,cust_010,2025-07-17,5745.94,debit,DMart,Groceries,Debit Card,True,Groceries payment - DMart
txn_cust_010_0003,cust_010,2025-07-13,1734.81,debit,TANGEDCO,Utilities,UPI,True,Utilities payment - TANGEDCO
txn_cust_010_0004,cust_010,2025-07-22,827.85,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_010_0005,cust_010,2025-07-19,649.12,debit,Auto,Transport,NEFT,False,Transport payment - Auto
txn_cust_010_0006,cust_010,2025-07-12,3002.7,debit,Apollo Hospital,Healthcare,NEFT,False,Healthcare payment - Apollo Hospital
txn_cust_010_0007,cust_010,2025-07-31,2528.28,debit,School Fee,Education,Debit Card,True,Education payment - School Fee
txn_cust_010_0008,cust_010,2025-07-23,672.4,debit,Local Shop,Shopping,UPI,False,Shopping payment - Local Shop
txn_cust_010_0009,cust_010,2025-07-05,649.83,debit,Amazon,Shopping,NEFT,False,Shopping payment - Amazon
txn_cust_010_0010,cust_010,2025-07-09,1295.23,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_010_0011,cust_010,2025-07-06,813.25,debit,PVR,Entertainment,UPI,False,Entertainment payment - PVR
txn_cust_010_0012,cust_010,2025-07-31,8000.64,debit,LIC Loan EMI,EMI,Cash,True,EMI payment - LIC Loan EMI
txn_cust_010_0013,cust_010,2025-07-05,12568.28,debit,PPF,Savings,Cash,True,Savings payment - PPF
txn_cust_010_0014,cust_010,2025-07-13,1335.84,debit,Google Pay,UPI Transfer,Cash,False,UPI Transfer payment - Google Pay
txn_cust_010_0015,cust_010,2025-08-04,62000.0,credit,Government Employee Salary,Salary,NEFT,True,Salary credit Aug 2025
txn_cust_010_0016,cust_010,2025-08-05,6694.45,debit,DMart,Groceries,Debit Card,True,Groceries payment - DMart
txn_cust_010_0017,cust_010,2025-08-19,1878.84,debit,TANGEDCO,Utilities,UPI,True,Utilities payment - TANGEDCO
txn_cust_010_0018,cust_010,2025-08-16,751.44,debit,Auto,Transport,Cash,False,Transport payment - Auto
txn_cust_010_0019,cust_010,2025-08-20,814.9,debit,Auto,Transport,UPI,False,Transport payment - Auto
txn_cust_010_0020,cust_010,2025-08-29,1539.78,debit,MedPlus,Healthcare,Cash,False,Healthcare payment - MedPlus
txn_cust_010_0021,cust_010,2025-08-22,307.3,debit,MedPlus,Healthcare,Cash,False,Healthcare payment - MedPlus
txn_cust_010_0022,cust_010,2025-08-12,2436.42,debit,School Fee,Education,UPI,True,Education payment - School Fee
txn_cust_010_0023,cust_010,2025-08-29,1400.06,debit,Local Shop,Shopping,UPI,False,Shopping payment - Local Shop
txn_cust_010_0024,cust_010,2025-08-29,1430.12,debit,Local Shop,Shopping,Debit Card,False,Shopping payment - Local Shop
txn_cust_010_0025,cust_010,2025-08-07,603.48,debit,Netflix,Entertainment,NEFT,False,Entertainment payment - Netflix
txn_cust_010_0026,cust_010,2025-08-12,332.66,debit,Netflix,Entertainment,NEFT,False,Entertainment payment - Netflix
txn_cust_010_0027,cust_010,2025-08-16,100.0,debit,PVR,Entertainment,NEFT,False,Entertainment payment - PVR
txn_cust_010_0028,cust_010,2025-08-09,7998.7,debit,LIC Loan EMI,EMI,Debit Card,True,EMI payment - LIC Loan EMI
txn_cust_010_0029,cust_010,2025-08-22,12267.48,debit,NPS,Savings,Debit Card,True,Savings payment - NPS
txn_cust_010_0030,cust_010,2025-08-22,424.8,debit,PhonePe,UPI Transfer,NEFT,False,UPI Transfer payment - PhonePe
txn_cust_010_0031,cust_010,2025-08-19,824.17,debit,Google Pay,UPI Transfer,NEFT,False,UPI Transfer payment - Google Pay
txn_cust_010_0032,cust_010,2025-08-19,406.72,debit,PhonePe,UPI Transfer,UPI,False,UPI Transfer payment - PhonePe
txn_cust_010_0033,cust_010,2025-09-02,62000.0,credit,Government Employee Salary,Salary,NEFT,True,Salary credit Sep 2025
txn_cust_010_0034,cust_010,2025-09-19,6030.63,debit,Reliance Fresh,Groceries,UPI,True,Groceries payment - Reliance Fresh
txn_cust_010_0035,cust_010,2025-09-13,2709.57,debit,Airtel,Utilities,NEFT,True,Utilities payment - Airtel
txn_cust_010_0036,cust_010,2025-09-28,1432.51,debit,Cab,Transport,UPI,False,Transport payment - Cab
txn_cust_010_0037,cust_010,2025-09-07,1920.93,debit,Apollo Hospital,Healthcare,UPI,False,Healthcare payment - Apollo Hospital
txn_cust_010_0038,cust_010,2025-09-05,2726.24,debit,School Fee,Education,Cash,True,Education payment - School Fee
txn_cust_010_0039,cust_010,2025-09-06,456.12,debit,Local Shop,Shopping,Debit Card,False,Shopping payment - Local Shop
txn_cust_010_0040,cust_010,2025-09-26,599.26,debit,Local Shop,Shopping,Cash,False,Shopping payment - Local Shop
txn_cust_010_0041,cust_010,2025-09-23,1816.67,debit,Local Shop,Shopping,NEFT,False,Shopping payment - Local Shop
txn_cust_010_0042,cust_010,2025-09-22,484.18,debit,PVR,Entertainment,NEFT,False,Entertainment payment - PVR
txn_cust_010_0043,cust_010,2025-09-24,303.32,debit,Netflix,Entertainment,Cash,False,Entertainment payment - Netflix
txn_cust_010_0044,cust_010,2025-09-07,279.95,debit,Netflix,Entertainment,UPI,False,Entertainment payment - Netflix
txn_cust_010_0045,cust_010,2025-09-25,8001.43,debit,LIC Loan EMI,EMI,UPI,True,EMI payment - LIC Loan EMI
txn_cust_010_0046,cust_010,2025-09-28,12181.14,debit,SBI RD,Savings,NEFT,True,Savings payment - SBI RD
txn_cust_010_0047,cust_010,2025-09-21,799.46,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_010_0048,cust_010,2025-09-10,841.52,debit,Google Pay,UPI Transfer,Debit Card,False,UPI Transfer payment - Google Pay
txn_cust_010_0049,cust_010,2025-09-08,879.78,debit,PhonePe,UPI Transfer,Debit Card,False,UPI Transfer payment - PhonePe
txn_cust_010_0050,cust_010,2025-10-05,62000.0,credit,Government Employee Salary,Salary,NEFT,True,Salary credit Oct 2025
txn_cust_010_0051,cust_010,2025-10-25,6273.71,debit,DMart,Groceries,Debit Card,True,Groceries payment - DMart
txn_cust_010_0052,cust_010,2025-10-11,2514.72,debit,TANGEDCO,Utilities,UPI,True,Utilities payment - TANGEDCO
txn_cust_010_0053,cust_010,2025-10-08,1255.08,debit,Cab,Transport,Cash,False,Transport payment - Cab
txn_cust_010_0054,cust_010,2025-10-14,1176.75,debit,MedPlus,Healthcare,UPI,False,Healthcare payment - MedPlus
txn_cust_010_0055,cust_010,2025-10-21,1085.15,debit,Apollo Hospital,Healthcare,NEFT,False,Healthcare payment - Apollo Hospital
txn_cust_010_0056,cust_010,2025-10-17,2189.7,debit,School Fee,Education,UPI,True,Education payment - School Fee
txn_cust_010_0057,cust_010,2025-10-06,1885.9,debit,Amazon,Shopping,Debit Card,False,Shopping payment - Amazon
txn_cust_010_0058,cust_010,2025-10-08,1548.94,debit,Local Shop,Shopping,NEFT,False,Shopping payment - Local Shop
txn_cust_010_0059,cust_010,2025-10-05,545.85,debit,PVR,Entertainment,Cash,False,Entertainment payment - PVR
txn_cust_010_0060,cust_010,2025-10-25,441.62,debit,Netflix,Entertainment,Cash,False,Entertainment payment - Netflix
txn_cust_010_0061,cust_010,2025-10-16,389.5,debit,Netflix,Entertainment,UPI,False,Entertainment payment - Netflix
txn_cust_010_0062,cust_010,2025-10-06,7999.79,debit,LIC Loan EMI,EMI,NEFT,True,EMI payment - LIC Loan EMI
txn_cust_010_0063,cust_010,2025-10-20,12506.41,debit,SBI RD,Savings,Debit Card,True,Savings payment - SBI RD
txn_cust_010_0064,cust_010,2025-10-12,639.28,debit,Google Pay,UPI Transfer,NEFT,False,UPI Transfer payment - Google Pay
txn_cust_010_0065,cust_010,2025-10-20,803.84,debit,Google Pay,UPI Transfer,NEFT,False,UPI Transfer payment - Google Pay
txn_cust_010_0066,cust_010,2025-10-04,761.05,debit,Google Pay,UPI Transfer,UPI,False,UPI Transfer payment - Google Pay
txn_cust_010_0067,cust_010,2025-11-04,62000.0,credit,Government Employee Salary,Salary,NEFT,True,Salary credit Nov 2025
txn_cust_010_0068,cust_010,2025-11-22,6635.31,debit,Reliance Fresh,Groceries,NEFT,True,Groceries payment - Reliance Fresh
txn_cust_010_0069,cust_010,2025-11-05,2792.52,debit,TANGEDCO,Utilities,NEFT,True,Utilities payment - TANGEDCO
txn_cust_010_0070,cust_010,2025-11-17,1144.93,debit,Auto,Transport,Debit Card,False,Transport payment - Auto
txn_cust_010_0071,cust_010,2025-11-17,100.0,debit,MedPlus,Healthcare,Debit Card,False,Healthcare payment - MedPlus
txn_cust_010_0072,cust_010,2025-11-07,1171.39,debit,MedPlus,Healthcare,Cash,False,Healthcare payment - MedPlus
txn_cust_010_0073,cust_010,2025-11-13,2635.83,debit,School Fee,Education,Cash,True,Education payment - School Fee
txn_cust_010_0074,cust_010,2025-11-09,2906.66,debit,Local Shop,Shopping,UPI,False,Shopping payment - Local Shop
txn_cust_010_0075,cust_010,2025-11-26,1334.4,debit,Netflix,Entertainment,UPI,False,Entertainment payment - Netflix
txn_cust_010_0076,cust_010,2025-11-15,7999.11,debit,LIC Loan EMI,EMI,UPI,True,EMI payment - LIC Loan EMI
txn_cust_010_0077,cust_010,2025-11-28,11208.93,debit,PPF,Savings,Cash,True,Savings payment - PPF
txn_cust_010_0078,cust_010,2025-11-20,515.98,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_010_0079,cust_010,2025-11-11,305.66,debit,PhonePe,UPI Transfer,Cash,False,UPI Transfer payment - PhonePe
txn_cust_010_0080,cust_010,2025-11-18,882.78,debit,PhonePe,UPI Transfer,UPI,False,UPI Transfer payment - PhonePe
txn_cust_010_0081,cust_010,2025-12-04,62000.0,credit,Government Employee Salary,Salary,NEFT,True,Salary credit Dec 2025
txn_cust_010_0082,cust_010,2025-12-07,5636.83,debit,DMart,Groceries,NEFT,True,Groceries payment - DMart
txn_cust_010_0083,cust_010,2025-12-15,2555.96,debit,TANGEDCO,Utilities,Cash,True,Utilities payment - TANGEDCO
txn_cust_010_0084,cust_010,2025-12-28,1403.05,debit,Auto,Transport,Debit Card,False,Transport payment - Auto
txn_cust_010_0085,cust_010,2025-12-04,1500.82,debit,Apollo Hospital,Healthcare,Cash,False,Healthcare payment - Apollo Hospital
txn_cust_010_0086,cust_010,2025-12-19,278.82,debit,MedPlus,Healthcare,Debit Card,False,Healthcare payment - MedPlus
txn_cust_010_0087,cust_010,2025-12-29,2650.4,debit,School Fee,Education,Cash,True,Education payment - School Fee
txn_cust_010_0088,cust_010,2025-12-15,2050.71,debit,Amazon,Shopping,NEFT,False,Shopping payment - Amazon
txn_cust_010_0089,cust_010,2025-12-05,189.87,debit,Netflix,Entertainment,UPI,False,Entertainment payment - Netflix
txn_cust_010_0090,cust_010,2025-12-27,244.88,debit,PVR,Entertainment,Debit Card,False,Entertainment payment - PVR
txn_cust_010_0091,cust_010,2025-12-22,389.71,debit,PVR,Entertainment,Cash,False,Entertainment payment - PVR
txn_cust_010_0092,cust_010,2025-12-03,7999.46,debit,LIC Loan EMI,EMI,Debit Card,True,EMI payment - LIC Loan EMI
txn_cust_010_0093,cust_010,2025-12-23,11431.11,debit,SBI RD,Savings,Cash,True,Savings payment - SBI RD
txn_cust_010_0094,cust_010,2025-12-14,2397.3,debit,Google Pay,UPI Transfer,NEFT,False,UPI Transfer payment - Google Pay
